[120.28.233.198 | 01-Jun-2023 11:40:44] 2-Super Admin: Logged in.
[49.148.248.143 | 30-Jun-2023 14:26:13] 2-Super Admin: Log 2023-06-10 13:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 14:26:17] 2-Super Admin: Log 2023-06-10 17:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 14:26:25] 2-Super Admin: Log 2023-06-10 13:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 14:26:32] 2-Super Admin: Log 2023-06-10 22:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 14:26:39] 2-Super Admin: Log 2023-06-11 02:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 14:38:01] 2-Super Admin: Log  for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 14:38:08] 2-Super Admin: Log  for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 14:43:08] 2-Super Admin: Delete holiday ID 60
[49.148.248.143 | 30-Jun-2023 14:43:18] 2-Super Admin: Add holiday 0 on 2023-06-12
[49.148.248.143 | 30-Jun-2023 14:45:21] 2-Super Admin: Add timelog for biometric ID 4002 First Time in : 2023-06-12 8:00
[49.148.248.143 | 30-Jun-2023 14:45:22] 2-Super Admin: Add timelog for biometric ID 4002 First Time out : 2023-06-12 12:00
[49.148.248.143 | 30-Jun-2023 14:45:23] 2-Super Admin: Add timelog for biometric ID 4002 Second Time in : 2023-06-12 13:00
[49.148.248.143 | 30-Jun-2023 14:45:24] 2-Super Admin: Add timelog for biometric ID 4002 Second Time out : 2023-06-12 17:00
[49.148.248.143 | 30-Jun-2023 14:51:26] 2-Super Admin: Add timelog for biometric ID 4002 for OTin : 2023-06-03 22:00:00
[49.148.248.143 | 30-Jun-2023 14:51:27] 2-Super Admin: Add timelog for biometric ID 4002 for OTin : 2023-06-03 22:00:00
[49.148.248.143 | 30-Jun-2023 14:51:40] 2-Super Admin: Add timelog for biometric ID 4002 for OTout : 2023-06-03 2:00:00
[49.148.248.143 | 30-Jun-2023 15:21:24] 2-Super Admin: Add holiday 0 on 2023-06-03
[120.28.233.159 | 30-Jun-2023 15:24:45] 2-Super Admin: Logged in.
[120.28.233.159 | 30-Jun-2023 16:18:51] 2-Super Admin: Logged in.
[49.148.248.143 | 30-Jun-2023 16:27:32] 2-Super Admin: Delete holiday ID 62
[49.148.248.143 | 30-Jun-2023 16:27:40] 2-Super Admin: Delete holiday ID 61
[49.148.248.143 | 30-Jun-2023 16:27:50] 2-Super Admin: Add holiday 4 on 2023-06-03
[49.148.248.143 | 30-Jun-2023 16:51:25] 2-Super Admin: Logged out.
[49.148.248.143 | 30-Jun-2023 17:16:56] 2-Super Admin: Logged in.
[49.148.248.143 | 30-Jun-2023 17:17:49] 2-Super Admin: Log 2023-06-03 22:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 17:17:55] 2-Super Admin: Log 2023-06-04 02:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 17:18:02] 2-Super Admin: Log 2023-06-03 22:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 17:18:26] 2-Super Admin: Add timelog for biometric ID 4002 for OTin : 2023-06-05 17:00:00
[49.148.248.143 | 30-Jun-2023 17:18:37] 2-Super Admin: Add timelog for biometric ID 4002 for OTout : 2023-06-05 21:00:00
[49.148.248.143 | 30-Jun-2023 17:31:27] 2-Super Admin: Logged out.
[49.148.248.143 | 30-Jun-2023 17:36:26] - : Logged out.
[54.86.66.252 | 30-Jun-2023 23:31:22] - : Logged out.
